vor_id,ident,region,lonx,laty
3955,TRZ,UT,67.31772222,37.28669444
3956,URG,UT,60.65497222,41.57891667
3957,AO,UU,41.68,53.68
3958,BC,UU,36.93,57.895
3959,BJ,UU,32.93888889,55.85416667
3960,BT,UU,44.87361111,55.56916667
3961,DMD,UU,37.91155556,55.38830556
3962,GG,UU,35.02194444,55.555
3963,GLW,UU,37.79861111,55.16277778
3964,IKM,UU,36.995,55.22194444
3965,IKO,UU,37.71138889,56.30222222
3966,IWV,UU,39.22388889,51.82138889
3967,KG,UU,41.78416667,55.86805556
3968,KLG,UU,36.36994444,54.55230556
3969,KO,UU,34.85944444,55.83333333
3970,KY,UU,35.74472222,52.71444444
3971,LP,UU,38.03555556,55.55277778
3972,MRN,UU,38.22833333,55.71138889
3973,NG,UU,46.51194444,57.17972222
3974,NX,UU,37.99527778,57.03805556
3975,OK,UU,38.90194444,54.24055556
3976,OPH,UU,37.27055556,55.82527778
3977,PE,UU,40.18916667,51.71833333
3978,PO,UU,34.97222222,57.71277778
3979,RT,UU,38.16527778,55.54255556
3980,RV,UU,40.255,53.68138889
3981,SC,UU,34.93638889,56.51722222
3982,SE,UU,43.16,55.79583333
3983,SF,UU,33.3075,55.075
3984,SWO,UU,37.43083333,56.36777778
3985,UHT,UU,53.79352778,63.56036111
3986,WNK,UU,37.25419444,55.58825
3987,WR,UU,40.31638889,56.12361111
3988,WW,UU,38.23861111,54.34611111
3989,BMK,UW,48.22555556,54.26305556
3990,IBV,UW,52.78833333,54.62527778
3991,IGK,UW,46.046,51.56280556
3992,KZN,UW,49.27238889,55.60558333
3993,MOF,UW,50.17716667,53.51013889
3994,ORN,UW,55.45338889,51.79758333
3995,PNZ,UW,45.01766667,53.11383333
3996,RG,UW,55.88691667,54.53947222
3997,SRN,UW,45.21438889,54.12994444
3998,STR,UW,43.77733333,56.22322222
3999,UWS,UW,48.80969444,54.40172222
4000,AAE,VA,72.62911111,23.06816667
4001,AAU,VA,75.40525,19.86108333
4002,BBB,VA,72.87476667,19.08631944
4003,BBM,VA,74.61694444,15.85616667
4004,BHU,VA,69.66694444,23.275
4005,BPL,VA,77.33586111,23.28275
4006,BVR,VA,72.19058333,21.75202778
4007,GDA,VA,80.29352778,21.53216667
4008,GGO,VA,73.81129444,15.378325
4009,IID,VA,75.7795,22.71061111
4010,JAM,VA,70.02167222,22.46923611
4011,JJB,VA,80.05933333,23.18016667
4012,JLG,VA,75.63361944,20.96413333
4013,KND,VA,70.10385833,23.111475
4014,MND,VA,69.77428333,22.838025
4015,NDD,VA,77.33443611,19.17884722
4016,NNP,VA,79.05605556,21.08130556
4017,OJR,VA,73.9302,20.1242
4018,PBN,VA,69.65574722,21.651375
4019,PPN,VA,73.91243056,18.58455556
4020,PRA,VA,74.74388889,24.03722222
4021,PUN,VA,73.91416667,18.58
4022,QQZ,VA,73.22505556,22.33297222
4023,RKT,VA,70.77825,22.31308333
4024,SUR,VA,72.74036944,21.11065
4025,UUD,VA,73.89411111,24.61284167
4026,KAT,VC,79.86850833,7.16125556
4027,MTL,VC,81.14429444,6.303925
4028,RML,VC,79.88319444,6.83030556
4029,KOS,VD,103.64216667,10.58966667
4030,PNH,VD,104.84391667,11.54397222
4031,SRE,VD,103.80632222,13.40801667
4032,AAT,VE,91.23972222,23.88955556
4033,ALH,VE,81.72431667,25.44322222
4034,BBD,VE,88.32638889,26.69055556
4035,BBN,VE,82.85948611,25.45423611
4036,BBS,VE,85.81325,20.24366667
4037,BPN,VE,91.97869444,25.7065
4038,CEA,VE,88.44813889,22.67597222
4039,DGP,VE,87.23538333,23.638225
4040,DMR,VE,93.782025,25.88088889
4041,DRG,VE,95.02063889,27.48836111
4042,GGC,VE,84.94386111,24.74188889
4043,GGT,VE,91.59792222,26.13409722
4044,IIM,VE,93.89772222,24.75816667
4045,JHT,VE,94.165175,26.72409722
4046,JJS,VE,86.17394444,22.81322222
4047,KHR,VE,87.55533333,25.614625
4048,KKJ,VE,79.91300833,24.80298611
4049,KKU,VE,92.97773611,24.91361111
4050,LBR,VE,94.09688889,27.29297222
4051,LLP,VE,92.62359167,23.83038611
4052,PPT,VE,85.08991667,25.59041667
4053,RRC,VE,85.32661111,23.30869444
4054,RRP,VE,81.74377778,21.18105556
4055,TEZ,VE,92.78204167,26.71105556
4056,VVZ,VE,83.25277778,17.66777778
4057,CML,VG,91.19009167,23.43377778
4058,CTG,VG,91.82749444,22.25775
4059,DAC,VG,90.41292222,23.82428333
4060,JSR,VG,89.16311944,23.17693889
4061,RAJ,VG,88.61502778,24.43921667
4062,SDP,VG,88.9099,25.75452778
4063,SYT,VG,91.86200833,24.96325
4064,CH,VH,114.03005556,22.21954167
4065,LKC,VH,113.88375,22.37892222
4066,SMT,VH,113.98207222,22.33761944
4067,TD,VH,114.29313889,22.24789444
4068,TH,VH,114.28884167,22.23898333
4069,AAR,VI,74.78588333,31.72806944
4070,AGG,VI,77.94779167,27.15046389
4071,ALI,VI,78.17833333,27.82930556
4072,CHG,VI,76.80583333,30.6675
4073,CHI,VI,76.65880556,28.35005556
4074,DDN,VI,78.16685,30.18908333
4075,DIG,VI,77.08045833,28.54218056
4076,DPN,VI,77.09352778,28.56688889
4077,GWA,VI,78.22694444,26.29638889
4078,JAL,VI,79.65561111,27.69433333
4079,JJO,VI,73.05,26.23361111
4080,JJP,VI,75.83838889,26.8259
4081,JJU,VI,74.83777778,32.69166667
4082,LKA,VI,74.11138889,28.18888889
4083,LKN,VI,80.89442222,26.75855556
4084,LLH,VI,77.57722222,34.08444444
4085,LNA,VI,75.96370833,30.849475
4086,LUN,VI,73.78777778,28.55277778
4087,SAM,VI,76.81971111,28.81994167
4088,SKA,VI,77.00833333,27.84833333
4089,SLA,VI,77.06348611,31.08598889
4090,SNG,VI,74.75472222,34.00194444
4091,SSB,VI,77.70805556,28.39333333
4092,ATP,VL,107.02,14.80027778
4093,LNT,VL,101.40294444,20.97405556
4094,LPB,VL,102.17190833,19.91096111
4095,PAK,VL,105.73805556,15.19675
4096,SAV,VL,104.76666667,16.56213889
4097,THX,VL,103.18102778,19.4555
4098,VTN,VL,102.54047222,18.01036111
4099,MCU,VM,113.59777778,22.13555556
4100,ZAO,VM,113.61305556,22.24638889
4101,BRT,VN,87.24944444,26.48277778
4102,BWA,VN,83.43277778,27.50333333
4103,KTM,VN,85.34861111,27.67361111
4104,NGJ,VN,81.65083333,28.10138889
4105,PHR,VN,83.98472222,28.20083333
4106,SMR,VN,84.98222222,27.16416667
4107,BBG,VO,77.681,12.94975
4108,BBI,VO,76.88055556,15.165
4109,BBZ,VO,80.79269444,16.52175
4110,BIA,VO,77.73219444,13.20683333
4111,BIB,VO,77.91555556,13.40080556
4112,CCB,VO,77.04831667,11.03356944
4113,CIA,VO,76.37258333,10.1505
4114,CIB,VO,76.68058333,10.11688889
4115,CLC,VO,75.95499167,11.13492222
4116,CNI,VO,80.1661,13.00429167
4117,GGB,VO,76.80305556,17.31361111
4118,HBL,VO,75.07577778,15.36172222
4119,HHY,VO,78.4575,17.45444444
4120,HIA,VO,78.4058,17.22780833
4121,KKP,VO,79.71305556,12.785
4122,MDI,VO,78.08902778,9.83108333
4123,MML,VO,74.92163889,12.96127778
4124,MMV,VO,80.15502222,12.98765278
4125,MSR,VO,76.65193611,12.22956944
4126,PPB,VO,92.74583333,11.64972222
4127,RJM,VO,81.81519444,17.10983333
4128,TTP,VO,79.56355556,13.63497222
4129,TTR,VO,78.72479444,10.768675
4130,TVM,VO,76.92530556,8.47536111
4131,VSP,VO,83.23625,17.72427778
4132,PRO,VQ,89.50555556,27.30083333
4133,GAN,VR,73.15555556,-0.69416667
4134,MLE,VR,73.52761111,4.2065
4135,BKK,VT,100.59619444,13.89355556
4136,BRM,VT,103.258775,15.23956389
4137,BTN,VT,101.745,6.52333333
4138,BUT,VT,101.000475,12.66669444
4139,CHM,VT,98.97,18.77
4140,CMA,VT,98.96126389,18.76611944
4141,CMP,VT,101.98833333,16.635
4142,CPN,VT,99.36556389,10.71116944
4143,CTR,VT,99.88314167,19.94886111
4144,HHN,VT,99.951175,12.63445556
4145,HTY,VT,100.38790833,6.93409722
4146,KBI,VT,98.97751944,8.10755278
4147,KKN,VT,102.78779722,16.47075833
4148,KPS,VT,99.95431111,14.16575278
4149,KRT,VT,102.13981111,14.91731944
4150,LOB,VT,100.65985833,14.87620278
4151,LOY,VT,101.72308889,17.44705
4152,LPN,VT,99.50233333,18.27663056
4153,MHS,VT,97.91208333,19.31964722
4154,MST,VT,98.54210556,16.69868611
4155,NAN,VT,100.78258611,18.8091
4156,NKP,VT,104.63833611,17.38829722
4157,NKR,VT,102.31120833,14.94657222
4158,NKS,VT,99.94685278,8.54165278
4159,NTW,VT,101.74513333,6.52728889
4160,PAE,VT,100.16620833,18.13410556
4161,PCB,VT,101.1967,16.67601667
4162,PCK,VT,99.79172778,11.786775
4163,PSL,VT,100.29130556,16.77037222
4164,PUT,VT,98.30630278,8.11523056
4165,RAN,VT,98.58391944,9.77866111
4166,ROT,VT,103.77206944,16.11683056
4167,RYN,VT,101.67825,12.78008333
4168,SKL,VT,100.60419722,7.18879167
4169,SKN,VT,104.13676111,17.21413611
4170,SMU,VT,100.06174167,9.547075
4171,SPN,VT,100.645,14.94833333
4172,SRT,VT,99.13472222,9.13111111
4173,STN,VT,99.13474722,9.12951111
4174,SVB,VT,100.73144444,13.65902778
4175,THS,VT,99.81858056,17.23563056
4176,TKL,VT,100.3,15.275
4177,TRN,VT,99.62601944,7.50893611
4178,TRT,VT,102.31391111,12.27447222
4179,UBL,VT,104.86591667,15.24519722
4180,UDN,VT,102.77494722,17.38476944
4181,BMT,VV,108.123,12.6665
4182,CBI,VV,106.72439167,20.81549167
4183,CLA,VV,108.69108333,15.42008333
4184,CRA,VV,109.22,11.99444444
4185,CSN,VV,106.63488889,8.72941667
4186,DAN,VV,108.19822778,16.05276389
4187,DIB,VV,103.00447222,21.39602778
4188,DOH,VV,106.59330556,17.51622222
4189,HUE,VV,107.701775,16.40232778
4190,LKH,VV,108.35516667,11.75413889
4191,NAH,VV,106.11773889,20.387225
4192,NOB,VV,105.83493611,21.21302222
4193,PCA,VV,109.04266667,13.95722222
4194,PLK,VV,108.02440556,14.00603889
4195,PQU,VV,104.03894444,10.16529722
4196,PTH,VV,108.07204167,10.92804444
4197,THX,VV,105.49269444,19.88472222
4198,TRN,VV,105.70555556,10.08333333
4199,TSN,VV,106.645575,10.81643333
4200,TUH,VV,109.32097778,13.02616944
4201,VIN,VV,105.66838889,18.73411111
4202,VPH,VV,105.60120833,21.27599444
4203,VTV,VV,107.09444444,10.37277778
4204,BGN,VY,94.92815278,21.16953611
4205,BGO,VY,96.519875,17.31849444
4206,DWI,VY,98.20777222,14.10040833
4207,HGU,VY,96.25069167,17.08051944
4208,HHO,VY,96.78992778,20.74802778
4209,KTG,VY,99.63,21.30648333
4210,LSO,VY,97.75421944,22.98096389
4211,MDY,VY,96.12975,21.93427778
4212,MIA,VY,95.97922222,21.71158889
4213,MKN,VY,97.35854444,25.38765556
4214,NPT,VY,96.19558333,19.62655556
4215,PTN,VY,94.76955,16.80868889
4216,STW,VY,92.87871111,20.13291111
4217,TCL,VY,99.93548611,20.48364167
4218,TDE,VY,94.29576389,18.45671389
4219,TGU,VY,96.40128333,19.05599444
4220,AMN,WA,128.18606111,-3.61491944
4221,BDM,WA,114.73148611,-3.4368
4222,BIK,WA,136.08615,-1.18246111
4223,BJW,WA,121.04916667,-8.705
4224,BLI,WA,115.16330556,-8.75056944
4225,BPN,WA,116.94037222,-1.24568889
4226,BRZ,WA,117.43065,2.15349167
4227,GTL,WA,122.84768056,0.64401111
4228,JPA,WA,140.51666667,-2.57838611
4229,KAO,WA,127.89415833,1.18499167
4230,KDI,WA,122.45298611,-4.07563611
4231,KMN,WA,133.69398056,-3.64484167
4232,KPG,WA,123.69180833,-10.16675833
4233,LBJ,WA,119.88478611,-8.48145556
4234,LMB,WA,116.29406389,-8.77234167
4235,LWK,WA,122.78541944,-1.01978889
4236,MAK,WA,119.56703611,-5.05238333
4237,MIL,WA,131.28978333,-0.89622222
4238,MKE,WA,140.41711111,-8.52260833
4239,MKS,WA,119.52618889,-5.03781111
4240,MNO,WA,124.92784722,1.55518333
4241,MTM,WA,116.07514722,-8.56051389
4242,MWB,WA,124.95489167,1.32325
4243,NDE,WA,121.66554167,-8.84783611
4244,NMA,WA,118.69156667,-8.53414444
4245,PAL,WA,119.89472222,-0.88501111
4246,PKN,WA,111.68770833,-2.71847222
4247,PKY,WA,113.94906667,-2.24348333
4248,PMA,WA,128.08753611,-3.71509722
4249,PSJ,WA,120.66055556,-1.40780556
4250,SBR,WA,112.77121944,-7.37393889
4251,SLO,WA,110.79440556,-7.50771667
4252,SPT,WA,112.97133056,-2.49756944
4253,TBK,WA,119.24825,-9.408525
4254,TMK,WA,136.86697222,-4.51700278
4255,TRK,WA,117.56163333,3.32560556
4256,TRN,WA,127.37459722,0.84091389
4257,BRU,WB,114.88549722,4.87458333
4258,VBU,WB,113.01319444,3.15397222
4259,VJN,WB,116.03397222,5.89925
4260,VKG,WB,110.31158333,1.47322222
4261,VLB,WB,115.25814444,5.28965833
4262,VLG,WB,115.00233333,4.79727778
4263,VMI,WB,113.99419444,4.33777778
4264,VSI,WB,112.00338889,2.24680556
4265,VSN,WB,118.074875,5.90378333
4266,VTW,WB,118.13991667,4.32452778
4267,VZU,WB,114.79534722,4.03292778
4268,ABD,WI,112.71311111,-7.93276389
4269,ANY,WI,110.37998333,-6.97452222
4270,BAC,WI,95.42221944,5.52263056
4271,BKL,WI,102.34285,-3.86475
4272,BND,WI,107.51233889,-6.88207778
4273,BTM,WI,104.13258889,1.13688056
4274,BTO,WI,106.56581667,-6.29221944
4275,CKG,WI,106.52995,-6.18788889
4276,CLP,WI,109.03580556,-7.64466667
4277,DES,WI,98.84991111,3.61710833
4278,DKI,WI,107.03552222,-5.96119444
4279,HLM,WI,106.886975,-6.27193889
4280,IMU,WI,108.33899444,-6.30420278
4281,IWY,WI,111.435,-7.60666667
4282,JMB,WI,103.64506667,-1.63601389
4283,JOG,WI,110.30934167,-7.80033056
4284,KTG,WI,109.96564722,-1.81651944
4285,MDN,WI,98.60775,3.50455
4286,MKB,WI,100.27822222,-0.787
4287,MLH,WI,96.25158889,4.040275
4288,NBR,WI,135.50118333,-3.38297778
4289,NIS,WI,97.70333333,1.17027778
4290,NNK,WI,117.66404167,4.13784444
4291,NTA,WI,108.38925,3.94755556
4292,PDG,WI,100.35328889,-0.87110556
4293,PKP,WI,106.14208889,-2.16718056
4294,PKU,WI,101.44161111,0.42558889
4295,PLB,WI,104.65316389,-2.87858889
4296,PNK,WI,109.37510278,-0.07915278
4297,SLG,WI,98.98543333,2.261825
4298,SLP,WI,102.91689444,-3.28581111
4299,SMP,WI,113.89055556,-7.02277778
4300,TKG,WI,105.19414722,-5.26033889
4301,TPG,WI,104.51456111,0.90354444
4302,TPN,WI,107.75319722,-2.72454167
4303,VAS,WM,100.397,6.18566667
4304,VBA,WM,101.45691667,3.32480556
4305,VBT,WM,100.39327778,5.477
4306,VGK,WM,102.47861111,5.79722222
4307,VIH,WM,101.09391667,4.57361111
4308,VJB,WM,103.66088889,1.664
4309,VKB,WM,102.31421389,6.16345
4310,VKE,WM,103.42322222,4.54838889
4311,VKL,WM,101.73805556,2.72444444
4312,VKN,WM,103.21083333,3.77305556
4313,VKP,WM,103.43011111,4.53275
4314,VKR,WM,103.08171667,5.360675
4315,VKT,WM,103.10333333,5.38583333
4316,VMK,WM,102.24605278,2.25820833
4317,VMR,WM,103.87166667,2.38833333
4318,VPG,WM,100.26077222,5.2794
4319,VPK,WM,103.42333333,3.38305556
4320,VPL,WM,99.74545556,6.35435
4321,VPT,WM,104.101,2.91094444
4322,DIL,WP,125.52773333,-8.54393889
4323,SUI,WP,125.28718056,-9.29618611
4324,PLA,WS,103.91416667,1.37333333
4325,PU,WS,103.93326111,1.42333056
4326,SJ,WS,103.85557778,1.22202222
4327,TNG,WS,103.71166667,1.39333333
4328,VTK,WS,104.02226944,1.41537778
4329,AMB,YB,152.71605556,-27.64152778
4330,ARG,YB,128.44875556,-16.63169167
4331,ARM,YB,151.61538611,-30.52773333
4332,BN,YB,153.13921389,-27.36607778
4333,BRM,YB,122.234775,-17.94682222
4334,CFS,YB,153.12166667,-30.32
4335,CG,YB,153.50388611,-28.1689
4336,CIN,YB,123.85194444,-17.58888889
4337,CS,YB,145.74388889,-16.85
4338,DAR,YB,130.88333333,-12.41361111
4339,DN,YB,130.90608333,-12.42315556
4340,GLA,YB,151.20440833,-23.86526111
4341,GTE,YB,136.45496111,-13.97536389
4342,GV,YB,136.81640278,-12.26501389
4343,HM,YB,148.95588056,-20.35116944
4344,KU,YB,128.70861111,-15.77555556
4345,LHI,YB,159.0725,-31.52888889
4346,MA,YB,139.48583333,-20.66475
4347,MK,YB,149.18727778,-21.17267222
4348,NF,YB,167.93215556,-29.04734444
4349,OK,YB,151.73777778,-27.39972222
4350,PN,YB,148.55277778,-20.49680278
4351,RK,YB,150.47151667,-23.38279722
4352,SGR,YB,142.0889,-12.6197
4353,SU,YB,153.09029722,-26.59768333
4354,TDL,YB,132.37305556,-14.52333333
4355,TL,YB,146.75805556,-19.24439722
4356,TN,YB,132.37100556,-14.51919722
4357,TNK,YB,134.18194444,-19.63472222
4358,TVL,YB,146.74251944,-19.27900278
4359,TW,YB,150.83002222,-31.06620278
4360,WLM,YB,151.83305556,-32.79694444
4361,WP,YB,141.9225,-12.67361111
4362,ABA,YM,117.80986667,-34.94995556
4363,AD,YM,138.52453056,-34.94697778
4364,AS,YM,133.87820278,-23.79288889
4365,AV,YM,144.45893333,-38.04889444
4366,AY,YM,146.96611111,-36.06805556
4367,AYE,YM,130.97476944,-25.17145833
4368,BHI,YM,141.47971667,-32.00066944
4369,CAR,YM,113.67283056,-24.88203056
4370,CB,YM,149.19573056,-35.28144444
4371,CC,YM,96.84089722,-12.200575
4372,COM,YM,148.95769444,-36.35430556
4373,EDN,YM,138.61244444,-34.70480556
4374,ESL,YM,147.15447222,-38.10211111
4375,ESP,YM,121.82378611,-33.68059167
4376,GEL,YM,114.7061,-28.79033611
4377,HB,YM,147.51065556,-42.83277778
4378,KA,YM,116.77388889,-20.715
4379,KG,YM,121.45277222,-30.78961389
4380,LM,YM,114.09421389,-22.23482778
4381,LT,YM,147.21303611,-41.54394444
4382,MEK,YM,118.5325,-26.60694444
4383,MER,YM,149.89926667,-36.91453056
4384,MIA,YM,142.07726944,-34.22519444
4385,ML,YM,144.84198889,-37.66013333
4386,MNG,YM,145.19416667,-36.88583333
4387,MTG,YM,140.78526667,-37.75140833
4388,NWA,YM,150.53327778,-34.95006111
4389,NWN,YM,119.80305556,-23.42111111
4390,NYA,YM,143.23265,-34.96893611
4391,OOM,YM,140.19964722,-28.10429444
4392,PBO,YM,117.73703889,-23.17261111
4393,PD,YM,118.62333333,-20.37833333
4394,PEA,YM,116.01738889,-31.67394444
4395,PH,YM,115.95916667,-31.945
4396,PKS,YM,148.23728056,-33.13108611
4397,RIC,YM,150.79889444,-33.60739444
4398,SY,YM,151.1825,-33.94388889
4399,WG,YM,147.46909444,-35.16573889
4400,XMX,YM,105.68944444,-10.43027778
4401,BAV,ZB,109.99833333,40.55666667
4402,BJZ,ZB,113.49333333,40.055
4403,BTO,ZB,116.57666667,38.105
4404,DKO,ZB,106.99666667,40.315
4405,HDS,ZB,109.86166667,39.49
4406,HET,ZB,111.9,40.725
4407,HLD,ZB,119.82166667,49.20333333
4408,HOT,ZB,115.96666667,43.915
4409,HUR,ZB,116.74833333,40.33
4410,LHT,ZB,112.12666667,43.41333333
4411,LUX,ZB,118.72666667,39.74166667
4412,PEK,ZB,116.735,40.04833333
4413,SJW,ZB,114.69833333,38.28
4414,SZY,ZB,116.46166667,40.10166667
4415,TAJ,ZB,117.35833333,39.11
4416,TJK,ZB,117.52,39.15666667
4417,TMR,ZB,113.15333333,41.84333333
4418,TYN,ZB,112.62,37.74833333
4419,TZH,ZB,114.05166667,40.40833333
4420,VYK,ZB,116.57166667,39.195
4421,WXI,ZB,114.91666667,36.36333333
4422,YCE,ZB,111.03333333,35.11833333
4423,BHY,ZG,109.43166667,21.58666667
4424,BSE,ZG,106.645,23.89166667
4425,CEN,ZG,113.41666667,23.15166667
4426,CON,ZG,113.58666667,23.58833333
4427,CSS,ZG,116.48333333,23.53
4428,CSX,ZG,113.215,28.20666667
4429,DTM,ZG,113.125,27.98333333
4430,DYG,ZG,110.405,29.09333333
4431,GLB,ZG,107.96333333,25.455
4432,GLN,ZG,114.03333333,22.70833333
4433,GYA,ZG,112.48666667,23.07
4434,HUY,ZG,109.45,28.58
4435,JCS,ZG,116.41166667,23.59833333
4436,KWL,ZG,110.03623611,25.21203889
4437,LBN,ZG,109.14666667,23.76333333
4438,LIG,ZG,113.51666667,27.64833333
4439,LIN,ZG,111.64833333,29.35333333
4440,LLC,ZG,112.20833333,28.06833333
4441,LMN,ZG,114.32666667,23.64833333
4442,LON,ZG,106.86833333,22.35666667
4443,LYH,ZG,113.34333333,28.39333333
4444,MXZ,ZG,116.07,24.23333333
4445,NLG,ZG,113.56166667,22.53166667
4446,NNX,ZG,114.27333333,25.095
4447,POU,ZG,113.19,23.02166667
4448,SHK,ZG,113.90333333,22.49666667
4449,SHL,ZG,113.85,23.09166667
4450,SJG,ZG,109.61,25.77666667
4451,SWA,ZG,116.76666667,23.44
4452,TAN,ZG,113.24166667,23.66833333
4453,WUY,ZG,108.15007222,22.58598889
4454,WYN,ZG,114.11166667,24.35
4455,YIN,ZG,113.415,24.19
4456,ZUH,ZG,113.46666667,22.22166667
4457,CGO,ZH,113.84333333,34.51833333
4458,DCD,ZH,114.15833333,30.44
4459,DHB,ZH,113.97166667,30.69833333
4460,DHP,ZH,114.47,30.87
4461,DWS,ZH,114.07833333,34.32333333
4462,DZY,ZH,113.55,34.72666667
4463,ENH,ZH,109.60166667,30.29166667
4464,HOK,ZH,114.43,31.325
4465,LKO,ZH,113.69166667,29.90666667
4466,WHA,ZH,114.20333333,30.78166667
4467,WTM,ZH,113.14333333,30.63833333
4468,XSH,ZH,115.26666667,30.435
4469,YIH,ZH,111.47666667,30.56333333
4470,ZHO,ZH,114.655,33.665
4471,HUT,ZJ,109.43913333,18.30645833
4472,MLT,ZJ,110.67333333,20.15166667
4473,NYB,ZJ,110.13666667,20.015
4474,SYX,ZJ,109.17333333,18.31
4475,GK,ZK,125.67554167,39.21847778
4476,CHW,ZL,98.35,39.855
4477,DJC,ZL,103.44166667,36.77
4478,DNC,ZL,103.61919444,36.54038889
4479,DNH,ZL,94.845,40.16333333
4480,DWZ,ZL,106.34333333,37.92166667
4481,DZH,ZL,103.79833333,36.235
4482,FNH,ZL,108.62833333,34.55333333
4483,JIG,ZL,105.72333333,35.53166667
4484,JNQ,ZL,101.05,41.99
4485,JTA,ZL,104.08,37.19666667
4486,KLX,ZL,109.24833333,34.265
4487,LCZ,ZL,108.79333333,34.45166667
4488,LED,ZL,102.48833333,36.60833333
4489,MIZ,ZL,108.995,34.82
4490,NSH,ZL,108.31166667,33.31833333
4491,QIY,ZL,107.59833333,35.79666667
4492,WJC,ZL,109.37666667,35.77833333
4493,XNN,ZL,102.03,36.52666667
4494,YAV,ZL,109.635,36.685
4495,YBL,ZL,102.775,39.42166667
4496,YHD,ZL,106.41,38.34666667
4497,YLX,ZL,109.58166667,38.38
4498,ZNX,ZL,108.50333333,34.11166667
4499,AHR,ZM,102.79055556,46.25777778
4500,BAR,ZM,113.28583333,46.67
4501,BUL,ZM,103.48416667,48.85416667
4502,BUR,ZM,109.39694444,46.2325
4503,DAR,ZM,105.9925,49.49277778
4504,DLZ,ZM,104.42861111,43.59833333
4505,MAG,ZM,106.26555556,45.74416667
4506,MUR,ZM,100.39083333,49.69222222
4507,SND,ZM,110.13027778,44.90305556
4508,TCL,ZM,98.27388889,48.74027778
4509,TGL,ZM,102.82888889,47.24527778
4510,UDA,ZM,106.73361111,47.86777778
4511,UND,ZM,110.66388889,47.33
4512,VGA,ZM,96.21572222,46.37844444
4513,BNN,ZP,100.755,21.98
4514,CEH,ZP,100.72,26.665
4515,DAL,ZP,100.32333333,25.64333333
4516,DJT,ZP,103.605,25.53166667
4517,GMA,ZP,99.40833333,23.52833333
4518,JHG,ZP,100.93666667,21.86333333
4519,LJA,ZP,100.27333333,26.77333333
4520,LXI,ZP,103.74333333,24.54166667
4521,SGM,ZP,102.52,25.08166667
4522,XFA,ZP,102.93333333,25.40166667
4523,XSJ,ZP,102.8,24.68333333
4524,ZAT,ZP,103.755,27.32333333
4525,AND,ZS,121.22166667,30.25666667
4526,CGT,ZS,121.19333333,31.21
4527,CZO,ZS,119.775825,31.922075
4528,DPX,ZS,117.99833333,34.27833333
4529,DSH,ZS,120.50166667,30.14833333
4530,DST,ZS,120.63,27.75
4531,DYN,ZS,118.78666667,37.52833333
4532,FOC,ZS,119.66333333,25.94333333
4533,FQG,ZS,119.385,25.74
4534,FYG,ZS,115.73,32.88333333
4535,HCH,ZS,120.54333333,37.655
4536,HFC,ZS,116.76833333,32.08
4537,HFE,ZS,117.30166667,31.775
4538,HGH,ZS,120.46040833,30.24102778
4539,HSH,ZS,121.84666667,31.36833333
4540,HSN,ZS,122.36333333,29.93166667
4541,HUN,ZS,119.11118889,33.77481111
4542,JNJ,ZS,118.59546111,24.803275
4543,JTN,ZS,121.34166667,31.12333333
4544,KHN,ZS,115.92333333,28.43
4545,LJG,ZS,119.54833333,26.22
4546,LNY,ZS,118.41333333,35.05
4547,MLJ,ZS,118.855,31.845
4548,NCH,ZS,115.91166667,28.885
4549,NGB,ZS,121.46235278,29.82890278
4550,NJL,ZS,118.88666667,31.755
4551,NTG,ZS,120.97935278,32.09829167
4552,NXD,ZS,120.43,30.89666667
4553,PDL,ZS,121.67166667,31.13
4554,PLT,ZS,114.875,25.80833333
4555,PUD,ZS,121.78333333,31.17166667
4556,SHA,ZS,121.33333333,31.215
4557,SHR,ZS,117.97,28.41666667
4558,SHZ,ZS,120.81666667,29.6
4559,SJD,ZS,119.72506667,32.54407222
4560,SNQ,ZS,118.96833333,31.68
4561,SUF,ZS,120.43166667,31.49833333
4562,TAO,ZS,120.37,36.28833333
4563,THA,ZS,117.12333333,31.77833333
4564,TOL,ZS,119.66,29.76333333
4565,TXN,ZS,118.25333333,29.73833333
4566,VMB,ZS,120.19166667,31.74333333
4567,WEH,ZS,122.22514444,37.18425833
4568,WNZ,ZS,120.86463611,27.92918056
4569,XDX,ZS,120.29,35.97833333
4570,XLN,ZS,118.015,24.565
4571,XMN,ZS,118.12333333,24.54333333
4572,XQH,ZS,116.96,32.01
4573,XSY,ZS,121.87333333,30.93166667
4574,XUZ,ZS,117.54863889,34.06090278
4575,YCH,ZS,120.20370278,33.42306389
4576,YCS,ZS,121.00149167,37.67978056
4577,YEU,ZS,120.030075,29.33286389
4578,YQG,ZS,117.215,36.83333333
4579,BHS,ZU,104.2,30.51166667
4580,CDX,ZU,104.37833333,31.24833333
4581,CKG,ZU,106.65333333,29.74666667
4582,CTU,ZU,103.94333333,30.57333333
4583,CZH,ZU,103.68666667,30.645
4584,FJC,ZU,104.30333333,29.92833333
4585,FLG,ZU,107.37833333,29.7
4586,GAO,ZU,106.18833333,30.81
4587,JTG,ZU,104.39,30.87166667
4588,KHP,ZU,107.99166667,26.97333333
4589,KWE,ZU,106.795,26.52333333
4590,LPS,ZU,105.03,26.64333333
4591,LXA,ZU,90.99833333,29.29666667
4592,QJG,ZU,106.665,29.05166667
4593,QNX,ZU,106.03,27.04166667
4594,RKZ,ZU,89.27166667,29.355
4595,SHC,ZU,106.72833333,29.43166667
